path,extension,size_bytes,classification,reason
artifacts/v6i9_map_awareness_exact_telemetry_smoke/evaluation_manifest.json,.json,37516,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_exact_telemetry_smoke/final_report.json,.json,2684,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_exact_telemetry_smoke/final_report.txt,.txt,551,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_exact_telemetry_smoke/obstacle_probe.json,.json,1053,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_exact_telemetry_smoke/per_condition.csv,.csv,3250,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_exact_telemetry_smoke/per_episode.csv,.csv,3773,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_exact_telemetry_smoke/summary.json,.json,2684,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_full_exact_telemetry/condition_summary.csv,.csv,3617,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_full_exact_telemetry/episode_results.csv,.csv,60930,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_full_exact_telemetry/evaluation_manifest.json,.json,37519,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_full_exact_telemetry/final_report.json,.json,2653,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_full_exact_telemetry/final_report.txt,.txt,466,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_full_exact_telemetry/obstacle_probe.json,.json,1053,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_full_exact_telemetry/per_condition.csv,.csv,3617,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_full_exact_telemetry/per_episode.csv,.csv,60930,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_full_exact_telemetry/summary.json,.json,2653,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_p15_smoke/evaluation_manifest.json,.json,36766,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_p15_smoke/final_report.txt,.txt,516,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_p15_smoke/obstacle_probe.json,.json,1054,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_p15_smoke/per_condition.csv,.csv,498,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_p15_smoke/per_episode.csv,.csv,528,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_p15_smoke/summary.json,.json,1868,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_probe_fix/evaluation_manifest.json,.json,35723,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_probe_fix/final_report.txt,.txt,516,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_probe_fix/obstacle_probe.json,.json,1033,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_probe_fix/per_condition.csv,.csv,497,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_probe_fix/per_episode.csv,.csv,784,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_probe_fix/summary.json,.json,1871,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke/evaluation_manifest.json,.json,35748,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke/final_report.txt,.txt,516,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke/obstacle_probe.json,.json,954,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke/per_condition.csv,.csv,915,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke/per_episode.csv,.csv,1047,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke/summary.json,.json,1985,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke2/evaluation_manifest.json,.json,35722,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke2/final_report.txt,.txt,516,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke2/obstacle_probe.json,.json,1054,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke2/per_condition.csv,.csv,498,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke2/per_episode.csv,.csv,528,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
artifacts/v6i9_map_awareness_smoke2/summary.json,.json,1868,DELETE,obsolete v6i9 map-awareness attempt — superseded by v6i9_map_awareness canonical
