blue_style,red_style,map,episode_index,episode_seed,success,blue_score,red_score,win_margin,steps,return,outcome,time_to_first_score,collision_free,zone_coverage,split_detector_first_trigger_step,split_detector_active_steps,split_detector_max_lateral_sep,split_detector_max_teammate_dist,conversion_phase_first_step,carrier_intercept_attempts
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,5,1061006,0,0,0,0,240,-12.201886055758223,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,28
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,5,1061006,0,0,0,0,240,-16.46359386315453,draw,,0,0.9199999570846558,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,5,1061006,0,1,2,-1,240,-12.109163332905155,loss,175.0,0,0.5999999642372131,-1,0,0.0,0.0,-1,57
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,6,1061007,0,1,2,-1,240,-13.039437446655938,loss,82.0,0,0.6800000071525574,-1,0,0.0,0.0,-1,85
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,6,1061007,0,0,1,-1,240,-15.701273736107396,loss,43.0,0,0.7199999690055847,-1,0,0.0,0.0,-1,0
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,6,1061007,1,3,1,2,239,-11.337430526531534,win,57.0,0,0.8399999737739563,-1,0,0.0,0.0,-1,76
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,6,1061007,0,1,1,0,240,-12.906561712356051,draw,216.0,0,0.6399999856948853,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,7,1061008,0,0,1,-1,240,-13.885755696916021,loss,178.0,0,0.6399999856948853,-1,0,0.0,0.0,-1,52
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,7,1061008,0,0,1,-1,240,-12.626513051014626,loss,154.0,0,0.7199999690055847,-1,0,0.0,0.0,-1,28
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,7,1061008,1,2,1,1,240,-13.059367135021603,win,65.0,1,0.9199999570846558,-1,0,0.0,0.0,-1,28
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,7,1061008,0,0,0,0,240,-16.5219966522709,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,8,1061009,0,0,0,0,240,-15.850513827463146,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,15
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,8,1061009,0,0,1,-1,240,-12.237631024967413,loss,83.0,0,0.8399999737739563,-1,0,0.0,0.0,-1,28
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,8,1061009,0,0,0,0,240,-15.807347808207851,draw,,0,0.9199999570846558,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,8,1061009,0,0,0,0,240,-16.12901167795644,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,9,1061010,0,0,0,0,240,-14.812548294808948,draw,,1,0.6399999856948853,-1,0,0.0,0.0,-1,35
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,9,1061010,1,3,2,1,206,-5.1680822706839535,win,121.0,0,0.7599999904632568,-1,0,0.0,0.0,-1,87
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,9,1061010,0,0,0,0,240,-14.36997961049201,draw,,1,0.8799999952316284,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,9,1061010,1,1,0,1,240,-13.52646143664606,win,104.0,0,0.5600000023841858,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,10,1061011,0,0,1,-1,240,-13.962816908446257,loss,140.0,0,0.5199999809265137,-1,0,0.0,0.0,-1,28
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,10,1061011,0,0,2,-2,240,-11.460417416092241,loss,76.0,0,0.7599999904632568,-1,0,0.0,0.0,-1,56
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,10,1061011,0,0,0,0,240,-15.651485834387131,draw,,1,0.8399999737739563,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,10,1061011,0,0,0,0,240,-15.071032470819773,draw,,0,0.5600000023841858,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,11,1061012,0,0,1,-1,240,-16.613998396816896,loss,229.0,0,0.47999998927116394,-1,0,0.0,0.0,-1,28
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,11,1061012,0,0,1,-1,240,-11.747789142798865,loss,95.0,0,0.7199999690055847,-1,0,0.0,0.0,-1,85
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,11,1061012,0,2,2,0,240,-14.002970162255224,draw,79.0,1,0.7999999523162842,-1,0,0.0,0.0,-1,77
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,11,1061012,0,1,1,0,240,-12.700131416175282,draw,108.0,0,0.5199999809265137,-1,0,0.0,0.0,-1,56
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,12,1061013,0,0,0,0,240,-17.013716114743147,draw,,1,0.5999999642372131,-1,0,0.0,0.0,-1,0
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,12,1061013,0,0,1,-1,240,-13.801159042603103,loss,159.0,0,0.7999999523162842,-1,0,0.0,0.0,-1,28
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,12,1061013,0,0,0,0,240,-14.789750337804435,draw,,0,0.8399999737739563,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,12,1061013,0,0,0,0,240,-14.951183935801964,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,13,1061014,0,1,1,0,240,-14.796435780066531,draw,174.0,1,0.5600000023841858,-1,0,0.0,0.0,-1,29
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,13,1061014,0,0,0,0,240,-13.341467186110094,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,0
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,13,1061014,1,3,1,2,84,-1.4536767367389984,win,43.0,1,0.7999999523162842,-1,0,0.0,0.0,-1,28
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,13,1061014,0,0,0,0,240,-15.885804477380589,draw,,0,0.4399999976158142,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,14,1061015,0,0,1,-1,240,-12.874581378593575,loss,98.0,1,0.7199999690055847,-1,0,0.0,0.0,-1,56
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,14,1061015,0,0,0,0,240,-12.753371467348188,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,0
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,14,1061015,0,2,3,-1,154,-7.807820080139209,loss,80.0,1,0.9199999570846558,-1,0,0.0,0.0,-1,56
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,14,1061015,0,0,2,-2,240,-13.264429983799346,loss,159.0,0,0.6399999856948853,-1,0,0.0,0.0,-1,28
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,15,1061016,0,0,1,-1,240,-14.989883506845217,loss,97.0,0,0.47999998927116394,-1,0,0.0,0.0,-1,67
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,15,1061016,0,0,2,-2,240,-12.010138598503545,loss,42.0,0,0.5999999642372131,-1,0,0.0,0.0,-1,29
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,15,1061016,0,0,0,0,240,-15.839073921379168,draw,,0,0.9199999570846558,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,15,1061016,0,2,3,-1,161,-6.116109584749211,loss,39.0,0,0.6800000071525574,-1,0,0.0,0.0,-1,56
