episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
145,40536-1783161550015348100,40536,1088548,55,9,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,146,0.7199999690055847,1,0,15,28,1,14,1,10,0,7,0,3,1,0,1,0,0,1,0,7,75.0,5.848173376632063,1.0,0.5,-0.025666415691375732,0.014999999664723873,1.0,100.0,-0.20000000298023224,0.5185345411300659
146,40536-1783161550015348100,40536,1088668,55,39,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,106,0.6399999856948853,1,0,1,24,6,6,7,1,3,3,2,1,0,0,0,0,0,0,6,1,51.0,6.484323753500885,1.0,0.5,0.00020645558834075928,0.0,1.0,100.0,0.0,0.5546086430549622
147,40536-1783161550015348100,40536,1088916,55,101,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,2,1,116,0.7999999523162842,1,0,5,10,4,8,4,9,1,2,1,2,1,4,1,3,0,2,2,3,39.0,7.500739262021821,1.0,0.5,0.0029647797346115112,0.0,1.0,100.0,0.0,0.5547280311584473
148,40536-1783161550015348100,40536,1088924,55,103,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,94,0.6399999856948853,1,0,9,23,5,2,4,7,4,0,1,2,0,0,1,1,0,0,2,5,32.0,6.242604357130984,1.0,0.5,-0.008619874715805054,0.0,1.0,100.0,0.0,0.5542266368865967
149,40536-1783161550015348100,40536,1088964,55,113,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,135,0.7599999904632568,0,1,6,53,2,14,5,9,2,6,0,3,0,0,2,1,0,0,1,4,35.0,6.002212185329861,1.0,0.5,-0.008084133267402649,0.0,1.0,100.0,0.0,0.5542497634887695
150,40536-1783161550015348100,40536,1089052,55,135,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,96,0.6399999856948853,1,0,3,20,5,6,7,5,1,3,2,1,1,1,0,3,0,1,5,1,38.0,7.031769434611003,1.0,0.5,0.005788683891296387,0.0,1.0,100.0,0.0,0.5548502206802368
151,40536-1783161550015348100,40536,1089320,55,202,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,89,0.7199999690055847,1,0,4,33,5,3,4,6,3,1,1,2,0,0,1,0,0,0,3,4,34.0,6.268689102001405,1.0,0.5,-0.007256224751472473,0.0,1.0,100.0,0.0,0.5542856454849243
152,40536-1783161550015348100,40536,1089484,55,243,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,108,0.5199999809265137,1,0,1,54,0,12,1,11,0,4,0,3,0,3,0,2,1,0,0,4,30.0,4.685844703956887,1.0,0.5,-0.008054926991462708,0.0,1.0,100.0,-0.20000000298023224,0.5186538696289062
153,40536-1783161550015348100,40536,1089520,55,252,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,149,0.7599999904632568,1,0,3,61,4,12,4,14,2,5,1,2,0,1,1,3,0,0,2,5,43.0,5.21786683357802,1.0,0.5,-0.003680586814880371,0.0,1.0,100.0,0.0,0.5544403791427612
154,40536-1783161550015348100,40536,1089628,56,23,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,178,0.6800000071525574,0,1,5,46,2,16,2,16,1,8,1,2,0,0,0,5,0,0,2,7,32.0,5.464281403616573,1.0,0.5,-0.006304100155830383,0.0,1.0,100.0,0.0,0.5543268918991089
155,40536-1783161550015348100,40536,1090112,56,144,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,121,0.7199999690055847,0,2,10,73,8,4,7,3,3,1,1,2,2,1,0,0,0,1,4,2,35.0,4.6939757796358474,1.0,0.5,-0.003098025918006897,0.0,1.0,100.0,0.0,0.554465651512146
156,40536-1783161550015348100,40536,1090116,56,145,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,199,0.7999999523162842,1,0,5,61,7,13,9,6,4,4,0,3,0,2,4,0,0,1,2,4,37.0,5.880249636856155,1.0,0.5,-0.007699817419052124,0.0,1.0,100.0,-0.20000000298023224,0.5186700820922852
157,40536-1783161550015348100,40536,1090400,56,216,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,220,0.7599999904632568,0,2,4,41,4,21,0,14,3,10,0,3,0,0,0,3,0,0,0,6,85.0,5.924923983487216,1.0,0.5,0.007580876350402832,0.0,1.0,100.0,0.0,0.5549277067184448
158,40536-1783161550015348100,40536,1090520,56,246,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,102,0.6800000071525574,1,0,5,29,5,7,1,9,4,2,0,3,0,0,0,1,0,0,1,6,37.0,6.328448127297794,1.0,0.5,-0.008868500590324402,0.0,1.0,100.0,0.0,0.5542157888412476
159,40536-1783161550015348100,40536,1090824,57,66,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,335,0.7999999523162842,0,3,1,81,6,27,2,19,6,9,0,3,0,2,1,5,0,1,0,8,35.0,6.318713561100746,1.0,0.5,-0.021383151412010193,0.02499999850988388,1.0,100.0,0.0,0.5547562837600708
160,40536-1783161550015348100,40536,1090864,57,76,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,187,0.7999999523162842,0,1,6,41,4,14,0,18,4,3,0,3,0,2,0,3,0,1,0,9,103.0,5.614896233706551,1.0,0.5,-0.005579397082328796,0.0,1.0,100.0,0.0,0.5543582439422607
161,40536-1783161550015348100,40536,1090884,57,81,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,121,0.5199999809265137,1,0,7,42,1,13,2,8,1,5,0,3,0,2,1,1,0,1,0,5,38.0,5.564314913158574,1.0,0.5,-0.004005953669548035,0.0,1.0,100.0,0.0,0.554426372051239
162,40536-1783161550015348100,40536,1091012,57,113,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,123,0.7599999904632568,0,3,9,26,2,13,1,12,2,5,0,3,0,2,0,2,1,0,0,9,32.0,6.6611839232406,1.0,0.5,0.003103107213973999,0.0,1.0,100.0,0.0,0.5547339916229248
163,40536-1783161550015348100,40536,1091216,57,164,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,2,1,98,0.6399999856948853,1,0,4,22,1,10,1,9,0,3,0,3,1,2,1,0,0,2,0,6,33.0,6.92396389708227,1.0,0.5,-0.007537543773651123,0.0,1.0,100.0,0.0,0.5542734265327454
164,40536-1783161550015348100,40536,1091308,57,187,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,111,0.6800000071525574,0,1,5,20,6,6,4,6,2,2,0,3,2,0,2,2,0,1,1,2,34.0,6.950889793602196,1.0,0.5,-0.0038156211376190186,0.0,1.0,100.0,0.0,0.554434597492218
165,40536-1783161550015348100,40536,1091364,57,201,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,88,0.6800000071525574,1,0,2,11,1,6,0,11,1,3,0,3,0,0,0,2,0,0,0,8,40.0,5.824480230158025,1.0,0.5,-0.003856346011161804,0.0,1.0,100.0,0.0,0.5544328093528748
166,40536-1783161550015348100,40536,1091744,58,40,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,95,0.3999999761581421,1,0,0,20,0,8,4,8,0,3,0,3,0,1,1,0,1,0,1,6,34.0,6.347877903988487,1.0,0.5,-0.0005660951137542725,0.0,1.0,100.0,0.0,0.5545752048492432
167,40536-1783161550015348100,40536,1091840,58,64,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,239,0.7599999904632568,0,1,2,47,9,16,7,9,5,8,2,1,0,0,2,2,0,0,4,6,124.0,6.58675828239409,1.0,0.5,-0.005000218749046326,0.0,1.0,100.0,0.0,0.5543832778930664
168,40536-1783161550015348100,40536,1091908,58,81,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,150,0.7199999690055847,1,0,18,53,2,13,5,9,1,5,0,3,1,1,3,1,0,1,2,4,33.0,5.950634358723958,1.0,0.5,-0.009398072957992554,0.0,1.0,100.0,-0.20000000298023224,0.5185924768447876
169,40536-1783161550015348100,40536,1092144,58,140,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,232,0.6800000071525574,0,4,10,72,1,23,1,19,1,11,0,3,0,0,0,6,0,0,1,11,35.0,5.4620819091796875,1.0,0.5,-0.0027293115854263306,0.0,1.0,100.0,0.0,0.5544816255569458
170,40536-1783161550015348100,40536,1092276,58,173,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,2,1,92,0.5600000023841858,1,0,0,29,3,9,0,7,2,2,0,3,0,4,0,0,0,2,0,5,32.0,6.765099566915761,1.0,0.0,-0.007788240909576416,0.0,0.0,0.0,-0.20000000298023224,0.19690749049186707
171,40536-1783161550015348100,40536,1092364,58,195,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,131,0.6399999856948853,1,0,10,42,1,13,0,22,1,6,0,3,0,0,0,5,0,0,0,11,35.0,5.804835661677004,1.0,1.0,0.005567491054534912,0.0,2.0,200.0,0.0,0.7617402076721191
172,40536-1783161550015348100,40536,1092644,59,9,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,92,0.5999999642372131,0,1,4,18,1,5,2,8,1,2,0,3,0,0,1,0,0,0,1,6,35.0,5.720583044964334,1.0,0.5,-0.008250564336776733,0.0,1.0,100.0,-0.20000000298023224,0.5186449289321899
173,40536-1783161550015348100,40536,1092716,59,27,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,143,0.6800000071525574,0,1,5,34,8,8,3,7,4,2,1,2,2,1,1,0,1,0,0,5,37.0,5.927306702086976,1.0,0.5,-0.0008616596460342407,0.029999999329447746,1.0,100.0,0.0,0.5558594465255737
174,40536-1783161550015348100,40536,1092728,59,30,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,91,0.6399999856948853,0,1,2,25,2,6,1,12,2,2,0,3,0,0,0,2,1,0,0,9,33.0,6.216572185139079,1.0,0.5,0.0015417784452438354,0.029999999329447746,1.0,100.0,0.0,0.5559632182121277
175,40536-1783161550015348100,40536,1092740,59,33,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,249,0.7999999523162842,0,1,3,73,3,21,3,13,3,7,0,3,0,2,1,4,0,1,1,5,35.0,5.883016440763052,1.0,0.5,-0.0077197253704071045,0.0,1.0,100.0,0.0,0.5542656183242798
176,40536-1783161550015348100,40536,1093116,59,127,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,2,1,97,0.7599999904632568,1,0,6,21,2,10,0,7,0,2,0,3,1,4,0,0,0,2,0,4,39.0,5.631499300298002,1.0,0.5,0.0028631091117858887,0.0,1.0,100.0,0.0,0.5547236204147339
177,40536-1783161550015348100,40536,1093192,59,146,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,137,0.7999999523162842,1,0,3,24,3,8,3,7,2,3,0,3,0,1,2,0,0,1,1,4,62.0,6.422480896441606,1.0,0.5,-0.008315369486808777,0.0,1.0,100.0,-0.20000000298023224,0.518642008304596
178,40536-1783161550015348100,40536,1093204,59,149,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,116,0.8399999737739563,1,0,4,17,7,7,3,6,2,2,1,2,1,3,1,0,0,1,1,4,35.0,6.417675676016972,1.0,0.5,-0.008738502860069275,0.0,1.0,100.0,0.0,0.5542213916778564
179,40536-1783161550015348100,40536,1093316,59,177,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,150,0.7999999523162842,0,1,4,40,6,11,7,7,3,6,2,1,0,0,0,2,0,0,7,3,36.0,5.5538236490885415,1.0,0.5,-0.009777069091796875,0.0,1.0,100.0,-0.20000000298023224,0.5185751914978027
180,40536-1783161550015348100,40536,1093564,59,239,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,93,0.6800000071525574,0,1,3,66,1,7,0,6,1,3,0,3,0,0,0,0,0,1,0,4,31.0,4.964537589780746,1.0,0.5,0.0018650144338607788,0.0,1.0,100.0,-0.20000000298023224,0.519106924533844
181,40536-1783161550015348100,40536,1093688,60,14,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,93,0.7199999690055847,0,2,3,37,1,6,0,6,1,3,0,3,0,0,0,1,0,0,0,3,33.0,5.868389826948925,1.0,0.5,-0.0009667426347732544,0.0,1.0,100.0,0.0,0.5545579195022583
182,40536-1783161550015348100,40536,1093704,60,18,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,125,0.6399999856948853,1,0,4,28,2,10,2,12,2,2,0,3,0,2,0,2,1,0,1,7,33.0,6.303884765625,1.0,0.5,0.001950591802597046,0.0,1.0,100.0,-0.20000000298023224,0.5191108584403992
183,40536-1783161550015348100,40536,1093712,60,20,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,149,0.7599999904632568,0,4,7,53,1,15,0,16,1,7,0,4,0,0,0,2,0,0,0,9,42.0,4.506969067874371,1.0,0.5,-0.007759794592857361,0.0,1.0,100.0,-0.20000000298023224,0.5186673402786255
184,40536-1783161550015348100,40536,1093968,60,84,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,101,0.7599999904632568,1,0,1,20,2,8,3,7,2,1,0,3,0,2,1,0,1,0,0,6,33.0,5.691117390547649,1.0,0.5,-0.005903527140617371,0.0,1.0,100.0,-0.20000000298023224,0.5187521576881409
185,40536-1783161550015348100,40536,1094128,60,124,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,104,0.6399999856948853,0,1,7,14,3,10,3,6,3,2,0,3,0,2,1,1,0,1,2,3,33.0,6.13490706223708,1.0,0.5,-0.008087441325187683,0.0,1.0,100.0,0.0,0.55424964427948
186,40536-1783161550015348100,40536,1094300,60,167,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,149,0.6800000071525574,1,0,4,59,5,11,3,9,2,6,1,2,0,0,0,2,0,1,1,5,41.0,5.720998879247063,1.0,0.5,-0.00976589322090149,0.0,1.0,100.0,0.0,0.554176926612854
187,40536-1783161550015348100,40536,1094424,60,198,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,114,0.7999999523162842,1,0,4,30,7,4,8,3,3,3,2,1,0,0,1,0,0,0,5,2,41.0,5.894441838850055,1.0,0.5,-0.009406521916389465,0.0,1.0,100.0,0.0,0.5541925430297852
188,40536-1783161550015348100,40536,1094664,61,2,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,134,0.5600000023841858,0,1,9,44,0,15,0,18,0,8,0,3,0,0,0,6,0,0,0,9,39.0,5.308050810401119,1.0,0.5,0.0033523738384246826,0.0,1.0,100.0,0.0,0.5547448396682739
189,40536-1783161550015348100,40536,1094932,61,69,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,311,0.7599999904632568,0,3,6,102,4,29,0,20,4,13,0,3,0,0,0,6,0,0,0,8,178.0,5.945630432325161,1.0,0.5,0.008417963981628418,0.0,1.0,100.0,-0.4000000059604645,0.48195385932922363
190,40536-1783161550015348100,40536,1094968,61,78,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,136,0.6800000071525574,0,1,6,45,5,9,3,10,2,3,0,3,1,1,1,2,1,0,0,5,77.0,6.227102391860065,1.0,0.5,-0.00950072705745697,0.0,1.0,100.0,0.0,0.5541884303092957
191,40536-1783161550015348100,40536,1095052,61,99,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,2,1,188,0.7599999904632568,1,0,8,59,1,19,0,13,1,6,0,3,0,4,0,2,0,2,0,9,130.0,5.408121636573305,1.0,0.5,-0.0029223859310150146,0.0,1.0,100.0,0.0,0.5544732213020325
192,40536-1783161550015348100,40536,1095384,61,182,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,113,0.5600000023841858,0,2,3,49,4,8,2,8,1,3,1,2,1,2,0,0,0,1,2,7,32.0,4.976930871474004,1.0,0.5,0.00457531213760376,0.0,1.0,100.0,0.0,0.5547977685928345
193,40536-1783161550015348100,40536,1095412,61,189,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,187,0.7199999690055847,1,0,9,54,5,12,1,11,4,3,0,3,0,2,0,4,1,0,0,6,41.0,6.243583801595922,1.0,0.4000000059604645,-0.004130050539970398,0.02499999850988388,1.0,100.0,0.0,0.5379770994186401
194,40536-1783161550015348100,40536,1095448,61,198,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,120,0.47999998927116394,1,0,11,48,0,13,0,10,0,7,0,3,0,0,0,2,0,0,0,6,48.0,4.462777201334635,1.0,0.699999988079071,0.0036951303482055664,0.0,1.0,100.0,0.0,0.5884103178977966
195,40536-1783161550015348100,40536,1095780,62,25,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,92,0.5999999642372131,1,0,0,17,7,5,0,10,1,1,0,3,5,1,0,1,0,1,0,6,31.0,6.710079690684443,1.0,0.5,-0.0008287727832794189,0.0,1.0,100.0,-0.20000000298023224,0.5189839601516724
196,40536-1783161550015348100,40536,1096016,62,84,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,142,0.6800000071525574,1,0,4,57,2,13,2,12,1,4,0,3,1,2,0,4,1,1,1,5,70.0,5.540802431778169,1.0,0.5,-0.004465043544769287,0.0,1.0,100.0,0.0,0.5544065237045288
197,40536-1783161550015348100,40536,1096088,62,102,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,0,2,3,-1,176,0.7599999904632568,0,2,16,57,6,16,2,13,3,4,0,3,1,5,0,4,1,2,0,7,111.0,6.232570301402699,-1.0,-0.5,0.016980603337287903,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.5867457389831543
198,40536-1783161550015348100,40536,1096348,62,167,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,142,0.5199999809265137,1,0,5,68,0,17,5,11,0,7,0,3,0,2,2,1,1,0,0,6,33.0,5.506428893183319,1.0,0.5,-0.001459956169128418,0.0,1.0,100.0,0.0,0.5545365810394287
199,40536-1783161550015348100,40536,1096416,62,184,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,341,0.8399999737739563,0,1,5,73,22,17,14,5,13,7,2,1,0,0,2,3,0,0,11,1,136.0,6.324003963526393,1.0,0.5,-0.008588746190071106,0.0,1.0,100.0,0.0,0.5542279481887817
200,40536-1783161550015348100,40536,1096436,62,189,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,87,0.6800000071525574,0,2,2,10,1,7,2,11,1,2,0,3,0,2,1,1,0,1,0,6,33.0,6.325295634653377,1.0,0.0,-0.007689118385314941,0.0,0.0,0.0,0.0,0.2444668710231781
201,40536-1783161550015348100,40536,1096720,63,4,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,76,0.6800000071525574,1,0,1,11,2,4,4,4,2,1,0,3,0,0,1,0,0,0,2,4,35.0,6.99050582082648,1.0,0.5,-0.009998917579650879,0.0,1.0,100.0,0.0,0.5541669130325317
202,40536-1783161550015348100,40536,1096832,63,32,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,204,0.7999999523162842,1,0,8,53,3,19,2,11,2,7,0,3,1,1,1,1,1,0,0,9,69.0,6.494594798368566,1.0,0.5,-0.00611741840839386,0.0,1.0,100.0,0.0,0.5543349385261536
203,40536-1783161550015348100,40536,1096904,63,50,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,139,0.7199999690055847,1,0,14,35,8,3,3,7,5,1,1,2,0,0,0,1,0,0,3,6,82.0,5.88692293235724,1.0,0.5,0.007747262716293335,0.0,1.0,100.0,0.0,0.5549349188804626
204,40536-1783161550015348100,40536,1097280,63,144,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,112,0.7599999904632568,0,2,8,49,1,10,0,14,1,3,0,3,0,2,0,4,0,1,0,5,35.0,5.083655766078404,1.0,0.5,-0.003008440136909485,0.0,1.0,100.0,-0.20000000298023224,0.5188843607902527
205,40536-1783161550015348100,40536,1097384,63,170,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,237,0.7599999904632568,0,1,5,60,3,21,0,20,2,8,0,3,1,2,0,6,0,1,0,10,66.0,6.116558091046941,1.0,0.5,-0.008084461092948914,0.0,1.0,100.0,-0.20000000298023224,0.5186525583267212
206,40536-1783161550015348100,40536,1097580,63,219,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,215,0.8399999737739563,0,6,9,68,1,21,3,7,1,8,0,3,0,2,1,0,0,1,1,6,106.0,6.237185456031977,1.0,0.5,-0.00962500274181366,0.0,1.0,100.0,-0.20000000298023224,0.5185821056365967
207,40536-1783161550015348100,40536,1097604,63,225,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,175,0.6399999856948853,0,2,13,54,4,14,3,15,4,5,0,3,0,0,0,5,0,0,3,7,35.0,5.93658203125,1.0,0.5,-0.008211195468902588,0.0,1.0,100.0,-0.20000000298023224,0.5186467170715332
208,40536-1783161550015348100,40536,1097680,63,244,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,100,0.6800000071525574,1,0,3,38,2,6,4,6,0,3,1,2,1,0,1,0,0,1,2,5,36.0,5.956631469726562,1.0,0.5,-0.007775112986564636,0.0,1.0,100.0,0.0,0.5542631149291992
209,40536-1783161550015348100,40536,1097804,64,19,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,105,0.7199999690055847,1,0,2,18,3,8,7,5,2,4,1,2,0,0,0,2,0,0,7,2,38.0,7.477447800409227,1.0,0.5,-0.009016796946525574,0.0,1.0,100.0,-0.20000000298023224,0.5186099410057068
210,40536-1783161550015348100,40536,1098188,64,115,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,127,0.7599999904632568,1,0,3,35,2,8,4,10,1,4,1,2,0,0,1,0,0,0,2,8,33.0,5.822790911817175,1.0,0.5,0.001197129487991333,0.0,1.0,100.0,-0.20000000298023224,0.5190764665603638
211,40536-1783161550015348100,40536,1098200,64,118,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,155,0.7199999690055847,1,0,2,23,8,8,5,6,5,3,0,3,0,0,1,1,0,0,4,4,80.0,6.644710811491936,1.0,0.5,-0.006104856729507446,0.0,1.0,100.0,0.0,0.5543354749679565
212,40536-1783161550015348100,40536,1098704,64,244,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,275,0.8799999952316284,1,0,4,64,3,27,0,18,2,13,0,3,0,0,0,4,0,0,0,13,122.0,5.781813742897727,1.0,0.5,-0.005617007613182068,0.0,1.0,100.0,-0.20000000298023224,0.5187652707099915
213,40536-1783161550015348100,40536,1098760,65,2,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,2,1,239,0.6399999856948853,1,0,9,91,5,26,1,10,3,10,0,3,0,4,0,3,1,1,0,4,181.0,5.3913931746861925,1.0,0.5,0.00688527524471283,0.0,1.0,100.0,-0.20000000298023224,0.5193361043930054
214,40536-1783161550015348100,40536,1098804,65,13,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,154,0.7199999690055847,1,0,1,67,7,9,5,7,3,3,1,2,0,3,2,2,1,0,1,3,54.0,6.169351949320211,1.0,0.5,-0.00605165958404541,0.0,1.0,100.0,0.0,0.554337739944458
215,40536-1783161550015348100,40536,1098924,65,43,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,181,0.8399999737739563,1,0,6,54,8,9,6,13,5,4,1,2,0,0,1,4,0,0,4,7,34.0,6.163475753194061,1.0,0.5,0.007634162902832031,0.0,1.0,100.0,0.0,0.5549299716949463
216,40536-1783161550015348100,40536,1099108,65,89,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,87,0.6399999856948853,1,0,2,22,3,7,0,10,2,2,0,3,0,1,0,1,0,1,0,7,32.0,5.618857548154634,1.0,0.5,-0.002870023250579834,0.0,1.0,100.0,0.0,0.5544755458831787
217,40536-1783161550015348100,40536,1099232,65,120,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,107,0.6399999856948853,0,1,10,35,5,6,5,8,3,1,1,2,0,2,0,2,1,0,2,4,35.0,6.173265688887266,1.0,0.5,-0.010699808597564697,0.0,1.0,100.0,0.0,0.5541365146636963
